908,male,0.990000,Paul
4089,male,0.990000,Paul
4090,male,0.980000,Roger
909,male,0.990000,Mark
910,male,0.500000,Carey
911,male,0.980000,Jim
912,male,0.890000,Brief
913,male,0.990000,Richard
3157,male,0.940000,Ray
914,female,0.980000,Sara
915,male,0.990000,Paul
916,male,1.000000,Letters
917,female,0.970000,Susie
918,male,0.990000,John
3004,male,0.980000,Jim
919,male,0.980000,Tony
920,male,0.990000,Matt
921,male,1.000000,Letters
922,male,0.990000,Derek
923,female,0.990000,Virginia
924,male,0.990000,Mark
925,male,0.900000,Alex
926,male,0.990000,Graham
